# F1 ~H4P6N12.h5,
F1_SSCAN_042_I1-Mono Energy,F1_SSCAN_042_I1-PFY[300:500],F1_SSCAN_042_I2-Mono Energy,F1_SSCAN_042_I2-TEY
391.59491364217996,0.0005204712227430301,391.59491364217996,0.41545124971520186
391.69172467996697,0.0006050790804335845,391.69172467996697,0.42275445100809267
391.807003504175,0.0016680225935587348,391.807003504175,0.3861026854604925
391.909030189496,0.0005194504637088696,391.909030189496,0.42794856131218934
392.003975126747,0.000682670151290346,392.003975126747,0.3267598953374625
392.10591151989996,0.0013453723843256703,392.10591151989996,0.36849377780684023
392.200467214372,0.0001916935192580679,392.200467214372,0.39674428938832673
392.289465698103,0.0006389876001023978,392.289465698103,0.37161686169747227
392.393656374209,0.0014424668339117778,392.393656374209,0.3695805406647886
392.48901305192896,0.0029260061128029724,392.48901305192896,0.38503077558865345
392.588364706603,0.0008754801809913573,392.588364706603,0.3845005471211134
392.697419015428,0.0010265953115373625,392.697419015428,0.3662765144599857
392.81622457177997,0.0008824345912903079,392.81622457177997,0.38462971264750007
392.91220632150896,0.0012079099544941108,392.91220632150896,0.36578219575952375
393.010218359999,0.0007019663314157098,393.010218359999,0.38536069015734137
393.111789481691,0.0005847463620104593,393.111789481691,0.4161262924725276
393.199737470943,0.001351287659632423,393.199737470943,0.40853078418197475
393.293763352118,0.002902636506203899,393.293763352118,0.4107643600893466
393.390972763258,0.0014496715541393254,393.390972763258,0.4082375116032592
393.49568118644,0.0019789996312681857,393.49568118644,0.4101145419040404
393.60226030328,0.0025228541243623144,393.60226030328,0.419029329349223
393.696185425377,0.0018866327939031902,393.696185425377,0.4609396997066957
393.80890028350797,0.001979444173214575,393.80890028350797,0.4595209963952059
393.902769165182,0.0013282161220447605,393.902769165182,0.4409377788907375
393.998996365678,0.002588321817665976,393.998996365678,0.4311094213099463
394.094937409247,0.0026255098445233374,394.094937409247,0.4161235550240832
394.193840815157,0.002041568739041843,394.193840815157,0.4148824509105671
394.289310729955,0.0019819232397311065,394.289310729955,0.41920286872246765
394.390734824805,0.001556358839220171,394.390734824805,0.418047851514336
394.502342387016,0.0021615702085868494,394.502342387016,0.4267866012280211
394.612840739249,0.0027490547777020737,394.612840739249,0.450257521940335
394.712230204309,0.0037013971710740633,394.712230204309,0.3837782409625112
394.801523360974,0.002031522156763389,394.801523360974,0.40617364294439884
394.901132957075,0.0031302348507025205,394.901132957075,0.3518317456708424
395.000347756664,0.002786905616070229,395.000347756664,0.3730907950552638
395.09088840447,0.002318375560170587,395.09088840447,0.3793263155764732
395.19193823396597,0.0032085570212415397,395.19193823396597,0.36865893419003326
395.30222196231597,0.002654366741015066,395.30222196231597,0.35322544651811566
395.40222202549796,0.004240762685393609,395.40222202549796,0.3255086110248776
395.51282037902797,0.002800121859721424,395.51282037902797,0.3529777250008723
395.611361582011,0.00456933701071371,395.611361582011,0.33796510052928913
395.704323966703,0.003462792130358663,395.704323966703,0.2813089754774998
395.795043644499,0.003379373455687151,395.795043644499,0.327455552818245
395.898831061298,0.0032826991745900486,395.898831061298,0.32707414119388767
395.98896973853897,0.003513712646234873,395.98896973853897,0.3210835918793216
396.086219131227,0.0032970269337197107,396.086219131227,0.3663720741258158
396.188117798801,0.005059234830418195,396.188117798801,0.3560837820497638
396.243486179791,0.004841856210207227,396.243486179791,0.32815920540434634
396.299664834518,0.0046900944690000165,396.299664834518,0.3653264732083861
396.353972661868,0.004771993946405204,396.353972661868,0.32346649891626617
396.402196455296,0.006108698178798301,396.402196455296,0.36606323399466
396.45688520907197,0.006110060216858937,396.45688520907197,0.36751854047261306
396.504640035874,0.005685399036715681,396.504640035874,0.2857543558775425
396.558134127141,0.007558943713480788,396.558134127141,0.34097749206208944
396.601834906722,0.007479956496771264,396.601834906722,0.31264403106531985
396.648923402842,0.009910642218880515,396.648923402842,0.3325082939913307
396.700858280787,0.00929217800348724,396.700858280787,0.3232682207817841
396.757213725288,0.01205002416423489,396.757213725288,0.32474787178501807
396.79989796739096,0.011939173656505188,396.79989796739096,0.2969695945527043
396.844792119672,0.013301721818506309,396.844792119672,0.30559763766434345
396.898960109148,0.014218307208325556,396.898960109148,0.2910933051598564
396.94885333851,0.015358181362412125,396.94885333851,0.3196451158772792
396.996388228105,0.019613697675448464,396.996388228105,0.3270623399258641
397.044023813766,0.01811549401601,397.044023813766,0.34260186739320647
397.10132485986696,0.01865579218258078,397.10132485986696,0.2682737984785894
397.157385457649,0.020702535939713218,397.157385457649,0.2666255117642071
397.20214700158897,0.021961859194860843,397.20214700158897,0.24957035835505034
397.25013353683,0.02256668528248307,397.25013353683,0.23946879133306548
397.304208511652,0.022279123233123695,397.304208511652,0.24918235617440454
397.355533246859,0.024896601319915376,397.355533246859,0.24633268209777473
397.403280983745,0.024785125118752513,397.403280983745,0.3064943257818466
397.451887779325,0.024826355487047935,397.451887779325,0.35898509806324513
397.504793992117,0.02390913765262919,397.504793992117,0.41919620270304236
397.54682990964096,0.02600786350367942,397.54682990964096,0.48240490325733126
397.592402628125,0.026426304747479826,397.592402628125,0.5271304565942919
397.650677986088,0.02704001236761433,397.650677986088,0.43332880930544204
397.698216546086,0.027896429373610924,397.698216546086,0.44124862623703315
397.742633571714,0.02752583418255801,397.742633571714,0.4620890366809586
397.795619506116,0.028054418850622986,397.795619506116,0.4498732153253384
397.84651257299896,0.03317673594208691,397.84651257299896,0.42201366050777445
397.894001658557,0.032956744323962596,397.894001658557,0.43874685649949485
397.94624774782596,0.030750623328017198,397.94624774782596,0.39168182465083634
397.992237755231,0.030659132470769967,397.992237755231,0.4153326058022694
398.048904862161,0.03263993729810696,398.048904862161,0.4241276900863672
398.108991062884,0.03255538249453919,398.108991062884,0.418693848024166
398.150412280966,0.034352056006657375,398.150412280966,0.45125494652713133
398.205512311147,0.03374263527209916,398.205512311147,0.4210551603002181
398.257496512473,0.033983455491855226,398.257496512473,0.42323357482295054
398.308742692179,0.03236892696769443,398.308742692179,0.38175536843515456
398.357645806113,0.03181822018502034,398.357645806113,0.36173927968478053
398.40989461937596,0.03233770709680535,398.40989461937596,0.43984273990017003
398.455911171151,0.03352141669635952,398.455911171151,0.3602168082723978
398.501922951897,0.03396930605998871,398.501922951897,0.38986600124884063
398.548299003977,0.034425302304613804,398.548299003977,0.40070020948733037
398.600488919968,0.034475515055736775,398.600488919968,0.42829457123776654
398.646909737755,0.03301351530670591,398.646909737755,0.42981253540317405
398.695591109123,0.03437025846496352,398.695591109123,0.4419538100394447
398.747280501256,0.036668944702805635,398.747280501256,0.45321638373254697
398.798660862528,0.03640458942918077,398.798660862528,0.4217391064287307
398.843733924645,0.03432299437164241,398.843733924645,0.4627115077429378
398.891468795408,0.035550720570229934,398.891468795408,0.39009187385796884
398.946284893831,0.03690396528856728,398.946284893831,0.3725522957999247
398.999691771223,0.038166882959524244,398.999691771223,0.40142089376817197
399.049573307304,0.0387674887787499,399.049573307304,0.4193572992837208
399.099307265978,0.04010449109050483,399.099307265978,0.4343603518737142
399.152609146739,0.04310223143662815,399.152609146739,0.4149863433863153
399.206917306005,0.04338031624259224,399.206917306005,0.4545322622712016
399.257126299367,0.04262454573059849,399.257126299367,0.4374436696982122
399.304966562211,0.047649213925765876,399.304966562211,0.4874785719143977
399.351517124281,0.04778414149642356,399.351517124281,0.4731772494427576
399.394974445211,0.04637349834474893,399.394974445211,0.4591632117053856
399.447323542451,0.04866945992574409,399.447323542451,0.49398172173018057
399.500958296067,0.051795962541701254,399.500958296067,0.5054496704537024
399.551299770531,0.05167756724628795,399.551299770531,0.4767340727575623
399.59452079743596,0.05506757838434594,399.59452079743596,0.5655218119872716
399.643981608394,0.05817714030999144,399.643981608394,0.4490101424057477
399.695990445907,0.062074430617199194,399.695990445907,0.49590751419449924
399.74737075174596,0.06379584254087108,399.74737075174596,0.5675086579854441
399.79532857468996,0.07050715300005328,399.79532857468996,0.5462351048221499
399.845122214544,0.07498729749497464,399.845122214544,0.5490411115307191
399.903430411262,0.07920228278612622,399.903430411262,0.5449618569530827
399.953207928674,0.08268670010018259,399.953207928674,0.5258097045482049
400.00169456347396,0.08578764687485138,400.00169456347396,0.5115960458223018
400.05341045191096,0.09052350735597846,400.05341045191096,0.47591057888911675
400.109467328236,0.0967257153227834,400.109467328236,0.5150758449996661
400.156776630389,0.10354943409277785,400.156776630389,0.5233002420786063
400.204301776815,0.10675522354881045,400.204301776815,0.5106675937408403
400.250800502065,0.11106983061342308,400.250800502065,0.5274061867277864
400.297781932781,0.11955020809535258,400.297781932781,0.5181306331327165
400.355049568955,0.1258550481047342,400.355049568955,0.542292687767005
400.40223291002997,0.13149191103722374,400.40223291002997,0.5449406437047871
400.44795344864997,0.14025388655910948,400.44795344864997,0.522330173290505
400.49543452225697,0.14566493003728875,400.49543452225697,0.5603266682660017
400.546990118297,0.15202194551082818,400.546990118297,0.47830601736296446
400.602341313792,0.16813370989423493,400.602341313792,0.5633500578618087
400.648966507674,0.17914096248439698,400.648966507674,0.543514886890241
400.69761454761897,0.19105295353869153,400.69761454761897,0.5038984450830737
400.753073615726,0.20670254405554123,400.753073615726,0.5003315397241601
400.80646214332097,0.2279582807136935,400.80646214332097,0.510454468732046
400.85143742969296,0.24619423855463043,400.85143742969296,0.5321527405781988
400.900826978448,0.26460474549095586,400.900826978448,0.5266262450890421
400.958319573741,0.2845399416018728,400.958319573741,0.5125533878361243
401.006329878999,0.3107727193706898,401.006329878999,0.512565686068736
401.056502187781,0.3378840474614823,401.056502187781,0.5248953694464155
401.102048805908,0.36291551353259316,401.102048805908,0.5326527789899143
401.148829977863,0.39838953830811363,401.148829977863,0.5086771997516825
401.200307188955,0.4420172666638202,401.200307188955,0.4798481902118362
401.25311697321,0.4941429884974269,401.25311697321,0.4512873437116326
401.30053227506596,0.5494991046866414,401.30053227506596,0.48342622068165364
401.3510706977,0.6124932337485688,401.3510706977,0.4829843175890308
401.395310245234,0.645050369762869,401.395310245234,0.4539085973395704
401.44388446770097,0.6478078614683332,401.44388446770097,0.47048780707363574
401.49253693108096,0.6592776800968286,401.49253693108096,0.5288141734588453
401.54309018761097,0.6868515189273188,401.54309018761097,0.5702486473496142
401.59360822617697,0.71461788758449,401.59360822617697,0.580732050338788
401.639188040293,0.6959866332054366,401.639188040293,0.5258290997237556
401.696415646991,0.6965924377597453,401.696415646991,0.5512341529756288
401.75037398451997,0.7153174142761932,401.75037398451997,0.6055610871397968
401.79817155673396,0.7272357788355511,401.79817155673396,0.6578829658287311
401.849124500339,0.7348370618329804,401.849124500339,0.7020089265744837
401.909207263928,0.7176201987313643,401.909207263928,0.6872384237188863
401.956383318971,0.7315542693036136,401.956383318971,0.67778285432492
402.00710356785197,0.7430662848896926,402.00710356785197,0.6932542284147855
402.054063993747,0.7531853253613,402.054063993747,0.6186867419630535
402.100852166618,0.7576126205289824,402.100852166618,0.6646394754457102
402.147582518438,0.7732929754035984,402.147582518438,0.6813651892735207
402.201610491832,0.7788988741840488,402.201610491832,0.6823660981375763
402.248967138512,0.7839733368865938,402.248967138512,0.6462315161773357
402.301027283116,0.795580265523326,402.301027283116,0.6796369674683623
402.35145211249596,0.812824143519449,402.35145211249596,0.712001629236803
402.397770498493,0.8235727990076528,402.397770498493,0.6619107320495593
402.44602022872,0.8313701794698514,402.44602022872,0.6756739545722017
402.49734634557797,0.8464615452042231,402.49734634557797,0.6841301424747382
402.55256794495,0.8661202233917894,402.55256794495,0.7091829847819996
402.600448380654,0.8676204383359589,402.600448380654,0.7323890497764208
402.649970817019,0.8591021204586161,402.649970817019,0.6642121824650954
402.69581520264,0.8854358993360835,402.69581520264,0.7689849177331024
402.749626315779,0.8862309566441849,402.749626315779,0.7645752126646079
402.80656306490397,0.8823755479730631,402.80656306490397,0.7402373823461776
402.854566156552,0.8997893369743849,402.854566156552,0.7690805472129184
402.90466692149397,0.9008352152899053,402.90466692149397,0.7693762753911577
402.948497104943,0.9056710620902283,402.948497104943,0.7953522903664099
403.002152083784,0.9130368402149626,403.002152083784,0.7710552661777911
403.05594468532297,0.9083698935294454,403.05594468532297,0.7498114467475707
403.104884046432,0.9056917289455221,403.104884046432,0.7624368765237872
403.146309721334,0.9166391822139167,403.146309721334,0.8103430073945148
403.197425789779,0.9243017270385806,403.197425789779,0.7934322546738286
403.249280973782,0.929660940068495,403.249280973782,0.8295439912330651
403.299821420096,0.932698095792803,403.299821420096,0.7828983416674339
403.346669870578,0.9335308831788434,403.346669870578,0.778618142496548
403.392020144424,0.9423804656601135,403.392020144424,0.7512856346158631
403.443624184518,0.940917128723953,403.443624184518,0.7942681229072792
403.500523792101,0.9365513688070743,403.500523792101,0.8423886098894329
403.548372477847,0.946082650121037,403.548372477847,0.8139918579075346
403.596982842383,0.9595424733277377,403.596982842383,0.8205946841462631
403.65140489331696,0.9647789597976089,403.65140489331696,0.8113674968690081
403.706589611337,0.9490776931511253,403.706589611337,0.7800551643011852
403.759566090695,0.9481573580365108,403.759566090695,0.8135878625294797
403.799847675063,0.9617323494813572,403.799847675063,0.8154776180794728
403.856877928138,0.9553347975590828,403.856877928138,0.785666320548797
403.911767720769,0.9720097235716718,403.911767720769,0.8475687653102386
403.955670779108,0.9656000278211034,403.955670779108,0.8587870535724051
403.998152897215,0.9756716829368006,403.998152897215,0.8666809709000062
404.047642291604,0.960197569664837,404.047642291604,0.8133647694125737
404.101781439672,0.9709111686596126,404.101781439672,0.8733645763840961
404.14975827767796,0.9637816905020344,404.14975827767796,0.7693217577737681
404.198513590813,0.9769253297271848,404.198513590813,0.92569727586193
404.246620062873,0.9810778787300957,404.246620062873,0.9218585562782763
404.294382687573,0.979420896904834,404.294382687573,0.9166964271240938
404.339368885639,0.9785995047720821,404.339368885639,0.9359286472454457
404.395913510988,0.9859739874758291,404.395913510988,0.8995469958141918
404.45021287018596,0.9889757112409625,404.45021287018596,0.9138275349463398
404.49696356200496,0.9817351922571803,404.49696356200496,0.945399277653627
404.550749699708,0.9925516005713356,404.550749699708,0.9357481831834017
404.603249621886,0.9816825557185945,404.603249621886,0.9063630638940918
404.65418962687596,0.983393077793593,404.65418962687596,0.9235318501365042
404.706339895581,0.9792947289921491,404.706339895581,0.9141411961717109
404.75131589469896,0.9723540316316305,404.75131589469896,0.8991251011988874
404.797936324001,0.9817980848795607,404.797936324001,0.8893138178939457
404.851994686522,0.9852206349825384,404.851994686522,0.9228864184563753
404.906527006986,0.9855411860954543,404.906527006986,0.9327603453622656
404.95395686975996,0.9920839056455818,404.95395686975996,0.947138545270995
404.998533504926,0.998267609233707,404.998533504926,0.9490655569540472
405.04567941039,0.9880675516586744,405.04567941039,0.9722829078033348
405.09929326701797,0.9805027650745259,405.09929326701797,0.9653239964913743
405.15031507671097,0.9905295927260557,405.15031507671097,0.956183346682182
405.192689737383,0.9838221660426961,405.192689737383,0.9288990530472199
405.241077498886,0.9926504188115811,405.241077498886,0.9410375230136065
405.296626888458,0.9935949613045635,405.296626888458,0.9147601811477865
405.34631258853096,0.9874283779502738,405.34631258853096,0.9005783157670825
405.394031938121,0.9887986777855441,405.394031938121,0.9262014180341459
405.446702593962,0.9970503216726161,405.446702593962,0.9668486855046468
405.503940527828,0.9878491780949953,405.503940527828,0.9603419695854447
405.554534301676,0.9869267278689651,405.554534301676,0.9750546466653467
405.598413362887,0.9926523345159671,405.598413362887,0.9258598305377135
405.65439566144596,0.9813610114230067,405.65439566144596,0.9208205779143788
405.708204720763,0.9930197714245628,405.708204720763,1.0
405.758885188663,0.987445052698014,405.758885188663,0.9195191419679299
405.800311640671,0.985519553299527,405.800311640671,0.9071472247468243
405.853139647028,0.9943938543232747,405.853139647028,0.9144434563197905
405.90472582148897,0.9834749163930706,405.90472582148897,0.8849505054748015
405.948404453389,0.991031687528019,405.948404453389,0.9054907577841718
405.99531591806,1.0,405.99531591806,0.938507467753598
406.050699299101,0.9943650204507903,406.050699299101,0.9296611954611748
406.100746651712,0.9946357936808946,406.100746651712,0.9008480485584143
406.142998412225,0.985517394768745,406.142998412225,0.8846721333312028
406.201359803889,0.9855933301543106,406.201359803889,0.9086422240889696
406.249859867399,0.9913548389268317,406.249859867399,0.9741389404954393
406.30060760142,0.9898585472472534,406.30060760142,0.9423676373271347
406.35224860463,0.9914575780642348,406.35224860463,0.9314575876636343
406.40409932989496,0.9892068432314961,406.40409932989496,0.9092241861274386
406.449498777096,0.9903928405921771,406.449498777096,0.8847077932863244
406.505645568147,0.9918815264783101,406.505645568147,0.874230867073377
406.556598076036,0.979306102095955,406.556598076036,0.8462318669343639
406.599839312411,0.9852963855603593,406.599839312411,0.8607607325353493
406.65729869342397,0.9842643911666535,406.65729869342397,0.8499222335675707
406.703641663955,0.9864003183595251,406.703641663955,0.8334092694109126
406.747950173306,0.9745907555021626,406.747950173306,0.8382197625085981
406.799382496545,0.9802373003767089,406.799382496545,0.7687969779841585
406.849047752799,0.9815283789277668,406.849047752799,0.8019180631633811
406.896777907241,0.9827603065624586,406.896777907241,0.7975043244994351
406.944032141768,0.9831534611113063,406.944032141768,0.8288495032662013
406.995342641671,0.9709143480432688,406.995342641671,0.8316646680852815
407.046898097706,0.9715848105162038,407.046898097706,0.8393699263698612
407.089539861709,0.974468100111129,407.089539861709,0.8073846967019236
407.142831864585,0.9766676120413361,407.142831864585,0.8463668533150364
407.192938246238,0.9690838337859029,407.192938246238,0.7878398175686042
407.242276174772,0.9794803942229887,407.242276174772,0.8417313364024446
407.29718074105097,0.9683140444415084,407.29718074105097,0.794854160456689
407.346046063641,0.9727199434071153,407.346046063641,0.79002539418178
407.403991215632,0.966545745028948,407.403991215632,0.7500411935950891
407.45723995564197,0.9626925011799744,407.45723995564197,0.7094811909228719
407.504761818053,0.9602708683003034,407.504761818053,0.7912527364718429
407.564677884288,0.9713549497459831,407.564677884288,0.7896531468744057
407.604960363965,0.9596038484642025,407.604960363965,0.7685516803148311
407.65373563054,0.964387684355489,407.65373563054,0.7875221291583567
407.707641978816,0.9576755585504129,407.707641978816,0.746940425328242
407.752713539688,0.9586875503873349,407.752713539688,0.7596052317266386
407.80162579486597,0.968944043104259,407.80162579486597,0.7506599435410216
407.850722116633,0.9634427223936369,407.850722116633,0.7424260939714133
407.901502809291,0.9527797315233264,407.901502809291,0.7404334295131055
407.94893673467,0.9484368187599912,407.94893673467,0.7476837504246465
408.00029899733596,0.941350024490979,408.00029899733596,0.7208101625655007
408.047826578609,0.9387783195550864,408.047826578609,0.7105266164994719
408.089580729349,0.9444018699955657,408.089580729349,0.7092789188359557
408.145229431126,0.925664255823822,408.145229431126,0.7093809005176
408.200344054923,0.9342405752500715,408.200344054923,0.7302792769266743
408.248111077712,0.9302458077409829,408.248111077712,0.7093062515918652
408.297176302194,0.9287646543050474,408.297176302194,0.7208284314850172
408.352664026438,0.9219737342946202,408.352664026438,0.7403828828333128
408.40427778414397,0.9160298329087759,408.40427778414397,0.7209454574733372
408.454696124525,0.919331532150976,408.454696124525,0.7052136406081256
408.50091731860897,0.9140743757588572,408.50091731860897,0.7071786236930224
408.555356113592,0.9024957396677563,408.555356113592,0.6739753857168943
408.600166514546,0.8979729417711205,408.600166514546,0.6438005732739227
408.64916175221697,0.8962364189143087,408.64916175221697,0.5991876596310739
408.702303536584,0.900825316521769,408.702303536584,0.6435911095220004
408.806979669023,0.8907111948393167,408.806979669023,0.6659428451869254
408.892990404582,0.878473567419906,408.892990404582,0.6655447844347211
408.993280901186,0.868287554407202,408.993280901186,0.6171416213062397
409.090647307478,0.8683501994478338,409.090647307478,0.6734988029540947
409.196278488164,0.8653447287275738,409.196278488164,0.6431805547698397
409.301246306537,0.864567756220327,409.301246306537,0.5888056487837285
409.412218894145,0.8496849178030381,409.412218894145,0.564217188198826
409.50625495927596,0.8479521624852796,409.50625495927596,0.6218447123795018
409.60917549332197,0.8445193184901726,409.60917549332197,0.5801981748271046
409.703547459744,0.8364806293753941,409.703547459744,0.5670404199006508
409.79421245235596,0.8279566475158948,409.79421245235596,0.539361562239047
409.892517538903,0.81661092692736,409.892517538903,0.5396207885641741
409.988668655616,0.8201366049704133,409.988668655616,0.5455665914164447
410.091805665111,0.8148625004037253,410.091805665111,0.4926443175140224
410.20221768209,0.8182899878459292,410.20221768209,0.5592415732991588
410.30739298122796,0.8039589316432806,410.30739298122796,0.5299980661830583
410.403692961507,0.7938559288217073,410.403692961507,0.5350817254913529
410.508883064466,0.7949948953257396,410.508883064466,0.5181050920225623
410.605985053988,0.7940518266634182,410.605985053988,0.5386351871732886
410.700612229151,0.7957515598885901,410.700612229151,0.5224247844334547
410.79021253291,0.7848309137262477,410.79021253291,0.4924010026533971
410.89118813274297,0.7909078575738786,410.89118813274297,0.4216491173665137
410.984082957258,0.7612764646964595,410.984082957258,0.39395632030196776
411.09069680422897,0.76763169547411,411.09069680422897,0.3778666965089437
411.195524295425,0.7635321033215059,411.195524295425,0.38299813816531664
411.31200406048697,0.7530563211517639,411.31200406048697,0.38765200183949405
411.414884026883,0.740322466471025,411.414884026883,0.4245311504311922
411.504506551099,0.7382365086606222,411.504506551099,0.39281421773715286
411.60383218667,0.7325252549405984,411.60383218667,0.3548223950265792
411.704379676672,0.7373413096638067,411.704379676672,0.32587709839439377
411.796995784645,0.7253107557289872,411.796995784645,0.2993933373580365
411.898828781159,0.7219044004569419,411.898828781159,0.3573713049548747
411.999352219507,0.7217115647082883,411.999352219507,0.38055224715179964
412.106051156216,0.7209037499205361,412.106051156216,0.37129001535532674
412.199738251044,0.7064550442297096,412.199738251044,0.31730228233028945
412.307817442133,0.6998334625982824,412.307817442133,0.30235520520666986
412.408196667064,0.7014384424240155,412.408196667064,0.298678094339582
412.49656914230997,0.6957594791583726,412.49656914230997,0.32464555229152936
412.596531982723,0.6901515983481878,412.596531982723,0.31736891353481345
412.692124780927,0.6863630687740543,412.692124780927,0.3128767333810607
412.786149421026,0.679018039802401,412.786149421026,0.31127743048909884
412.88314771734497,0.6734463549963724,412.88314771734497,0.23768524822882
412.99117083766197,0.6702592606150137,412.99117083766197,0.2609585016442939
413.103899748698,0.6729758782503064,413.103899748698,0.3431830743444518
413.206821957952,0.6608950152610616,413.206821957952,0.2546189070418393
413.31520458891697,0.6567424860216756,413.31520458891697,0.35377121548018836
413.414270161598,0.668255696024141,413.414270161598,0.27424778943883954
413.502884327926,0.6556739451907277,413.502884327926,0.2711989358610415
413.59905061343096,0.6566228677049358,413.59905061343096,0.28940091483115976
413.696565649846,0.6505268439119248,413.696565649846,0.2326207975247485
413.793159001314,0.6544505512084559,413.793159001314,0.2645661143636808
413.886626539451,0.6531636222087456,413.886626539451,0.2707091793476413
413.994897388864,0.6533105669700662,413.994897388864,0.22415712030807494
414.11017040842097,0.6478811756754623,414.11017040842097,0.1589618615523725
414.20764731279996,0.6460923920196008,414.20764731279996,0.12926142306605612
414.30225776932997,0.6481070466741508,414.30225776932997,0.13682810467885462
414.40880756036796,0.6498352641180732,414.40880756036796,0.16420730557760832
414.503637958674,0.645841551185787,414.503637958674,0.07375593062428476
414.59375472562,0.6438897942741806,414.59375472562,0.11509575024023502
414.693655389088,0.6380969974636468,414.693655389088,0.12409904549789273
414.792801749464,0.6436217334971768,414.792801749464,0.13506995587089735
414.886852164225,0.641523682488118,414.886852164225,0.08080046323871054
415.00109420045897,0.6418306137086535,415.00109420045897,0.065287996838584
415.106912378004,0.64057905346804,415.106912378004,0.08044250306400584
415.209295414432,0.6430204437475883,415.209295414432,0.07761810536999976
415.304877326314,0.6411278152081539,415.304877326314,0.09694442825773823
415.406889434079,0.6348466106386716,415.406889434079,0.08454463323649239
415.492705907397,0.6373831708162752,415.492705907397,0.08354842778578336
415.596895971111,0.6314554944628094,415.596895971111,0.08615207704575963
415.688410841585,0.634678636870782,415.688410841585,0.03218935582566054
415.79032131821,0.6368872535133162,415.79032131821,0.10481404696622608
415.896132330745,0.6408176498236482,415.896132330745,0.0996180045987161
416.002728378672,0.6315733117038641,416.002728378672,0.10111985410272328
416.103049598177,0.6404477483111463,416.103049598177,0.041573236512387736
416.211565658017,0.6402124463117804,416.211565658017,0.10240238003242397
416.30276702904,0.6328077776643027,416.30276702904,0.07692301298675067
416.40640029196396,0.6279479106506969,416.40640029196396,0.03599311913491673
416.493221123385,0.626017547754349,416.493221123385,0.04642020302900175
416.595478583442,0.6398440934479375,416.595478583442,0.038916403539054824
416.686981766854,0.6417007826895211,416.686981766854,0.12155677085317718
416.783927810132,0.6396227213244416,416.783927810132,0.12158991507631989
416.894866831733,0.6303710394197051,416.894866831733,0.1972104693850328
417.000631977705,0.6350309452263058,417.000631977705,0.17185275715734386
417.10978207282096,0.6461998900209286,417.10978207282096,0.26501071913240865
417.21613292435796,0.6433671974324513,417.21613292435796,0.2941011835554832
417.310126099441,0.6502749674690829,417.310126099441,0.2673558298313235
417.40361598501397,0.645822179814392,417.40361598501397,0.2772900226116932
417.50224895666497,0.6444379730242589,417.50224895666497,0.257377491846907
417.594681505462,0.6462199823900867,417.594681505462,0.2458831710718038
417.698728320608,0.6548012903341947,417.698728320608,0.22724586915991193
417.79084988755,0.6574727802388962,417.79084988755,0.2669445984036197
417.904018810557,0.6650667893658957,417.904018810557,0.2576874409058967
418.005300350597,0.6552853722254406,418.005300350597,0.2689241457478617
418.09973544584,0.6623886988451344,418.09973544584,0.2586530650643513
418.20206734971197,0.6593935073934447,418.20206734971197,0.18877946157314252
418.298603819503,0.6639345317063112,418.298603819503,0.15466667981204124
418.397719963089,0.6715380946793141,418.397719963089,0.18160717330582038
418.48972858090497,0.6762111960137747,418.48972858090497,0.16055822747581613
418.586557236242,0.6788963838478443,418.586557236242,0.15809004236568766
418.685308004032,0.6838697845459963,418.685308004032,0.16445021343427668
