# F1 ~H4P6N12.h5,
F1_SSCAN_043_I1-MCP Energy,F1_SSCAN_043_I1-XES
364.62308095183533,0.01247251148223238
364.6852743659693,0.01090997397839785
364.7474910188276,0.011654942200354509
364.80973092311336,0.012532624951358822
364.8719940914845,0.012057810349855721
364.9342805366759,0.010354921715668422
364.9965902713639,0.010519826218002284
365.0589233082884,0.010469472707493472
365.12127966015765,0.010806911316923375
365.18365933971666,0.010156011016993023
365.24606235970566,0.011408262807721215
365.30848873287465,0.012700163128420596
365.37093847200964,0.010537362381257798
365.43341158985186,0.011731451302665973
365.49590809919255,0.013529734712136818
365.5584280128185,0.01173414453626311
365.6209713435397,0.012819215402454488
365.6835381041615,0.011200003144138177
365.7461283074991,0.010697084329738654
365.8087419663764,0.011950375487606904
365.8713790936272,0.011032094223150043
365.93403970210795,0.012267843822916038
365.9967238046709,0.01210866132609114
366.0594314141641,0.011945106346741797
366.12216254347226,0.01183899539411499
366.18491720547564,0.011346621946896401
366.2476954130643,0.012985652102358495
366.310497179151,0.012648745768092726
366.37332251663076,0.011587932209174898
366.4361714384215,0.012550025724031992
366.49904395746455,0.011729363823556514
366.561940086683,0.011739947961219827
366.6248598390371,0.011885969849167864
366.68780322748256,0.011306761529878565
366.750770264971,0.011703600391741143
366.8137609644907,0.012165791596523168
366.8767753390263,0.012876777823842809
366.9398134015712,0.011929764917594576
367.00287516511503,0.013018087018428217
367.0659606426842,0.011907586440578828
367.1290698472874,0.011375531317372416
367.1922027919836,0.011207959157470809
367.2553594897731,0.010953957366287738
367.3185399537481,0.011887902920823127
367.38174419692734,0.01211765642125551
367.44497223240853,0.012873551620068648
367.5082240732713,0.011264161992546427
367.57149973257697,0.012775199802481
367.63479922345203,0.010699478300382679
367.69812255897693,0.010647989315909772
367.76146975228346,0.011329338332141805
367.82484081649915,0.011321757920158656
367.88823576476096,0.011906398153806393
367.951654610202,0.012433129115915285
368.01509736596466,0.012061872150291288
368.0785640452426,0.011909179727515809
368.14205466119773,0.011399109698979112
368.20556922700143,0.012870492540404642
368.26910775586276,0.010789052715513206
368.33267026097224,0.011967552839955034
368.39625675553066,0.0114665190235246
368.4598672527758,0.013287941851079422
368.5235017659413,0.01335526571455342
368.58716030825695,0.011734700867851553
368.6508428929621,0.011314252116228102
368.71454953333335,0.012323464728305634
368.7782802426296,0.011290947407507598
368.84203503414716,0.011523734890092672
368.9058139211504,0.013528925313060236
368.9696169169414,0.012583709397366574
369.03344403483163,0.01156728396464983
369.0972952881428,0.012426337360058753
369.1611706901921,0.01177198881724212
369.2250702543208,0.013185929677829285
369.28899399386574,0.012382613380936157
369.3529419221877,0.013237209722406313
369.4169140526573,0.012369459155205865
369.4809103986549,0.012080577624207136
369.54493097352884,0.012636807922333286
369.608975790721,0.013046820336230478
369.67304486359956,0.011074921030541602
369.7371382055984,0.010989038436748267
369.8012558301331,0.013237173048338557
369.8653977506433,0.012258206250933011
369.9295639805506,0.011906629956764076
369.99375453332834,0.015359736507535608
370.0579694224319,0.012791674875482984
370.1222086613404,0.012505690781657718
370.18647226352914,0.011525541415087071
370.25076024248335,0.01302955432245301
370.3150726117118,0.012065488784533014
370.37940938471985,0.012402589063123392
370.4437705750363,0.013479156361345347
370.5081561961863,0.014090201356133343
370.5725662617187,0.011433615384898973
370.6370007851784,0.013708747195883733
370.7014597801345,0.012492557098451476
370.7659432601239,0.01443959996117056
370.83045123876354,0.014758327690765816
370.8949837296387,0.01374098729468896
370.9595407463301,0.0136590484371408
371.0241223024572,0.015577090505310804
371.088728411649,0.013979689145093442
371.1533590875167,0.013310945372143026
371.2180143437238,0.013500008144386115
371.2826941939014,0.014015912261111948
371.34739865171935,0.014475160820698373
371.41212773082907,0.014060240124548278
371.47688144493424,0.013003333480505096
371.5416598076927,0.01371873729389403
371.60646283284257,0.015271098506261523
371.6712905340617,0.013830438749993118
371.73614292509467,0.0133075582443636
371.8010200196395,0.014985792957951926
371.86592183146104,0.014133063731775359
371.9308483743059,0.012574530287878067
371.99579966191703,0.012965225024030044
372.06077570808975,0.014119488463632349
372.1257765265872,0.015275366345573117
372.1908021311828,0.015759019926038953
372.2558525357025,0.01645669988074291
372.32092775395444,0.015547619956840626
372.38602779974246,0.016241183231844848
372.45115268690944,0.014844276589571706
372.51630242927973,0.015441724942153377
372.5814770407307,0.015048644834634053
372.64667653509343,0.015375856950897337
372.7119009262656,0.01542089932496625
372.77715022809883,0.015096069178699332
372.8424244544976,0.01434459478985194
372.9077236193622,0.015685147489367165
372.97304773660335,0.015588600895269259
373.0383968201565,0.015722017875157666
373.1037708839249,0.014920958832842854
373.16916994186425,0.01609269539066129
373.2345940079412,0.013870885497345149
373.3000430960899,0.016654541527887517
373.36551722029736,0.015063799753849945
373.431016394547,0.014964066110093363
373.4965406328184,0.01726502950680081
373.56208994912964,0.015281837670796246
373.6276643574957,0.01699366097643998
373.693263871927,0.016743587340254017
373.75888850645924,0.01679258959522429
373.8245382751524,0.015884298916227134
373.8902131920343,0.016249677833577256
373.95591327118603,0.01591408253696476
374.0216385266849,0.016994691733173712
374.08738897260446,0.015525863927006516
374.15316462305697,0.014376431419644228
374.2189654921372,0.016053826321347758
374.28479159396437,0.015447070436463945
374.350642942654,0.016219535612029944
374.4165195523606,0.01823390036725229
374.4824214372209,0.016675165470404252
374.54834861139625,0.016991690878312714
374.6143010890445,0.014824995249741676
374.6802788843623,0.01797079291292118
374.7462820115285,0.015793538072216253
374.81231048474694,0.01543237465941854
374.87836431821773,0.015344776257162433
374.9444435261656,0.014781589659353384
375.01054812284053,0.01854740518027523
375.0766781224459,0.014518410774513053
375.142833539267,0.016330533791897694
375.20901438755703,0.017795627303238578
375.27522068157987,0.017177797197265837
375.3414524356242,0.017937426238714107
375.40770966398964,0.019245097643837084
375.47399238095767,0.016946611330534624
375.54030060087786,0.01786014170166445
375.606634338053,0.01890605707824006
375.6729936068112,0.017510894625175
375.73937842153396,0.02092211543386453
375.80578879654223,0.017762900229228044
375.8722247462104,0.017946855813782886
375.938686284938,0.01886142470723114
376.0051734270925,0.01948853830100579
376.0716861870806,0.019721124878020618
376.13822457931985,0.02164809539715441
376.20478861821016,0.020213517940215836
376.2713783182048,0.020941423836626026
376.3379936937395,0.017444132889984372
376.40463475926066,0.018779612767365523
376.4713015292402,0.019145164874992245
376.53799401814587,0.020419847032413768
376.6047122404569,0.019254912581672442
376.6714562106774,0.019698438849175312
376.73822594332256,0.021211116672507354
376.8050214528895,0.021733320357288755
376.87184275391513,0.021993453732819062
376.9386898609329,0.019568406103482795
377.0055627885013,0.021753599036729635
377.0724615511759,0.024072581617992
377.13938616352254,0.019928690911489414
377.2063366401328,0.019910607754008658
377.27331299559484,0.020317973940397256
377.3403152445075,0.021354922593839632
377.40734340148083,0.019415889809559408
377.4743974811503,0.020196914681832007
377.5414774981477,0.02127061808434506
377.6085834671161,0.021890522161454623
377.67571540270933,0.020609264600812763
377.7428733196069,0.02138550681774075
377.81005723247034,0.020280331541541158
377.87726715601565,0.020894896355068193
377.9445031049266,0.021855889942605195
378.0117650939121,0.022407711839829068
378.0790531376925,0.02135252640129641
378.1463672510136,0.02069305033840894
378.21370744860343,0.023620571079398193
378.2810737452443,0.02386930172203216
378.34846615567204,0.02156710482793457
378.4158846946768,0.02239383619452487
378.48332937706,0.02442135305658107
378.5508002175905,0.020927257507642957
378.6182972311068,0.02591926171517917
378.6858204324146,0.022641058410205115
378.7533698363453,0.023731920800610644
378.8209454577564,0.024587025918235403
378.888547311487,0.022600050114917725
378.95617541240244,0.02295729656124251
379.0238297753935,0.023764130142799086
379.0915104153331,0.02420895194586794
379.1592173471202,0.023689288950466184
379.2269505856648,0.023944730027632505
379.2947101459027,0.022287650376928692
379.36249604273723,0.022834060528524918
379.4303082911416,0.02335410062523209
379.49814690605626,0.02349076315347036
379.56601190243305,0.02272444371663622
379.6339032952643,0.023293695824344065
379.70182109953913,0.022425626002951952
379.7697653302433,0.023405619588699134
379.8377360024031,0.022405356571534755
379.9057331310124,0.022934255547832426
379.97375673113504,0.023571352340582764
380.04180681778746,0.021125402346237287
380.1098834060415,0.020930002875655128
380.1779865109658,0.023999427083626644
380.2461161476111,0.024026769764444785
380.314272331098,0.020595372445283065
380.38245507650015,0.020774161774127817
380.45066439894646,0.021322774088730144
380.5189003135481,0.02199338373693703
380.58716283544214,0.023668818080563613
380.6554519797626,0.024181439037637104
380.72376776168414,0.021545662172620852
380.7921101963639,0.02136993467541763
380.86047929897035,0.023737020672661487
380.9288750847127,0.02003210007759355
380.9972975687823,0.020769687246901418
381.06574676638246,0.02239534654658717
381.1342226927568,0.021558181794992654
381.20272536313155,0.02123345433511393
381.2712547927444,0.024001495115788567
381.3398109968591,0.021791266534831124
381.40839399075134,0.025235595150699043
381.47700378969336,0.023324004814607408
381.5456404089986,0.024975489734750733
381.61430386393323,0.025728275369659093
381.68299416984877,0.027226199233679072
381.75171134203447,0.02714030388655273
381.82045539586517,0.02486543763970574
381.8892263466682,0.027307511981563136
381.9580242098121,0.027779943750727527
382.0268490006772,0.02762492973411207
382.09570073462584,0.028031238712237786
382.16457942707666,0.030758559980188147
382.23348509343003,0.031139146141276528
382.30241774908365,0.03112082707991916
382.37137740950584,0.0320181420529582
382.4403640901029,0.030970257198860224
382.5093778063517,0.03433747388237776
382.57841857371193,0.03607204550486027
382.6474864076545,0.03620633686491356
382.71658132366235,0.03727995279693958
382.7857033372598,0.039611985549631364
382.85485246392363,0.04236006175661485
382.9240287192018,0.041655453619991636
382.9932321186244,0.04150664363776736
383.06246267773355,0.043901334755002464
383.1317204120978,0.044709883469317285
383.2010053372682,0.04577982472031915
383.27031746885183,0.044742238492169746
383.3396568224085,0.04717182424725551
383.40902341356923,0.048120100642868154
383.47841725794734,0.05428600766938889
383.5478383711682,0.05260285623406628
383.6172867688686,0.058917575001654884
383.68676246669776,0.0563021695425629
383.7562654803316,0.05859030091018867
383.82579582542814,0.0564461030427555
383.89535351770223,0.06013045316873379
383.9649385728209,0.05927335896491742
384.0345510065081,0.05897171209942322
384.1041908344995,0.06021193171200671
384.17385807251344,0.06604914027876202
384.2435527362947,0.062282393446342565
384.3132748416152,0.06308032643654066
384.3830244042443,0.06435754970749544
384.4528014399481,0.06480196090099791
384.5226059645346,0.06539673543664694
384.5924379938094,0.0708405597646531
384.6622975435748,0.0664777986674892
384.7321846296904,0.07161868993393714
384.8020992679677,0.07106150053343634
384.87204147427576,0.07540156657545598
384.9420112644653,0.07238356276553688
385.0120086544444,0.0758321197306859
385.0820336600735,0.07605330781775523
385.152086297255,0.07726335208052301
385.22216658193344,0.07836400806830118
385.2922745299907,0.08151942597916546
385.36241015739586,0.0798512815621968
385.4325734801002,0.0877966701538369
385.5027645140371,0.08623194781240709
385.5729832751974,0.08813103009375614
385.64322977958415,0.08941399443433887
385.7135040431676,0.09432450132493289
385.7838060819602,0.0938426556322732
385.8541359120021,0.10059584999949163
385.9244935493152,0.10263980429525088
385.99487900994893,0.10852629261868263
386.06529230996534,0.10965842790642555
386.1357334654233,0.11264781314252532
386.20620249240955,0.11580629149549553
386.2766994070378,0.11584165245968378
386.3472242253893,0.12709393761757135
386.4177769636028,0.12833445873481425
386.48835763778396,0.1335727231336296
386.5589662641115,0.1381605180707897
386.62960285871605,0.14358089368734886
386.7002674377861,0.14521196533085493
386.77096001747714,0.15186417110222408
386.84168061400237,0.16134657419578413
386.9124292435574,0.16356812519074448
386.9832059223655,0.17052836153419312
387.05401066664706,0.16835129946333113
387.1248434926502,0.1900984159111619
387.19570441663564,0.19177434650806496
387.2665934548614,0.1978027879512244
387.3375106236132,0.21288468380378373
387.4084559391741,0.22201439268111894
387.479429417855,0.21854171396853406
387.5504310759641,0.23097749195805276
387.6214609298374,0.24333145690000677
387.69251899580837,0.2569638991325855
387.7636052902382,0.25011269446971746
387.83471982948555,0.2677595985834911
387.905862629952,0.28236424447114955
387.9770337079911,0.2846617849671307
388.0482330800299,0.2869723709539745
388.11946076247756,0.2909740099924779
388.19071677175594,0.29116587438723973
388.2620011243301,0.29034461211826745
388.33331383663204,0.2980782708167225
388.404654925122,0.3010031075805231
388.4760244062877,0.3009054350381424
388.54742229663,0.30482950361087385
388.61884861264707,0.30285107440733894
388.69030337083456,0.30931123317644393
388.76178658774677,0.3035966979348599
388.833298279905,0.299305866885975
388.90483846388923,0.3028739818934688
388.97640715623083,0.30190796610433807
389.04800437353543,0.3034814484621438
389.1196301323908,0.29097074869562006
389.1912844493977,0.28448323396126524
389.2629673411695,0.28751988372376286
389.33467882433257,0.27918866156051425
389.40641891554145,0.28660298434900094
389.47818763144846,0.27197703783895194
389.549984988703,0.2704121847579566
389.62181100401403,0.2599058694483342
389.693665694057,0.26257728336703606
389.7655490755356,0.25580721604397333
389.8374611651822,0.24602207545425975
389.90940197972645,0.2564106679969662
389.9813715358958,0.24845601181850768
390.05336985046125,0.24033427985578115
390.12539694019165,0.24865413153169
390.19745282186875,0.23257750470539978
390.26953751230263,0.2360818792269146
390.3416510282551,0.23766022708888318
390.4137933866085,0.2279293274804787
390.48596460415064,0.23493774862909952
390.5581646977439,0.2302286969948814
390.63039368426394,0.23605079482631944
390.70265158055304,0.24254640387895504
390.7749384035285,0.24830766924306297
390.8472541700588,0.2378193041101111
390.91959889707215,0.24737030933340998
390.9919726014941,0.25972685008311963
391.06437530026386,0.2620386146840223
391.1368070103333,0.2757510593750118
391.2092677486525,0.28287796784872615
391.2817575321998,0.298092713421889
391.35427637796704,0.3125433068484592
391.4268243029745,0.32240082207862797
391.49940132422506,0.3276647247268896
391.5720074587347,0.34823139782837076
391.644642723548,0.35398906177602996
391.717307135754,0.36936330198127865
391.7900007123776,0.38240609342990467
391.8627234705189,0.39066687361731967
391.93547542727566,0.408142453027396
392.0082565997436,0.4183713619465415
392.08106700504754,0.43771300423469295
392.15390666032533,0.45806041803115877
392.22677558272824,0.45902758787896525
392.2996737894055,0.474972095693036
392.37260129751957,0.4935687731811469
392.4455581242931,0.4914803660193974
392.5185442868843,0.520512608528952
392.5915598025272,0.5451353162074852
392.6646046884534,0.547236157972317
392.73767896189275,0.5754033070128579
392.810782640104,0.568912235216103
392.8839157403437,0.5972851843354315
392.9570782798976,0.6129055304232685
393.03027027604924,0.634365004773772
393.1034917461115,0.6585120893766597
393.1767427074105,0.6671136569661036
393.25002317727063,0.6730005307626717
393.3233331730295,0.6867435635038428
393.3966727120698,0.7000641928260394
393.4700418117408,0.7197586696909246
393.54344048943665,0.7352822821501135
393.6168687625495,0.765511567198913
393.6903266485163,0.7701151770551552
393.76381416474084,0.8104856951629527
393.8373313286562,0.8270908269092013
393.91087815774046,0.8459130947732143
393.98445466943804,0.8746875598059208
394.05806088125456,0.8962755986043865
394.1316968106463,0.9033676631281021
394.2053624751619,0.9327975615777551
394.279057892285,0.9420186377635145
394.3527830795761,0.9674798598684013
394.4265380545621,0.9675148057297773
394.5003228348151,1.0
394.574137437921,0.9717316476065563
394.6479818814483,0.9547199614384408
394.7218561830104,0.9115327167211507
394.795760360219,0.8745052284221806
394.8696944306994,0.8020126901976449
394.94365841210686,0.7531218501641399
395.0176523220944,0.6888098936994911
395.0916761783136,0.6342929085674898
395.16572999847654,0.5904505012370649
395.2398138002624,0.5371289577118965
395.31392760138004,0.5132108606158041
395.3880714195678,0.4825146347207532
395.46224527254657,0.42784186055264134
395.5364491780826,0.40574122944512275
395.6106831539563,0.36817101108042677
395.6849472179145,0.33973666452069845
395.7592413877813,0.30394800380935094
395.8335656813474,0.265753189900331
395.9079201164176,0.245291335063089
395.9823047108737,0.22222109654818897
396.0567194825171,0.20263755972185404
396.13116444924185,0.18396979750077228
396.20563962890895,0.1636159335045716
396.2801450394092,0.1468829513423819
396.3546806986634,0.13527702943263928
396.4292466245747,0.11946202077331464
396.5038428350762,0.10567716521751372
396.5784693481153,0.09887523969254557
396.6531261816534,0.08726265948337694
396.72781335368194,0.08116887905026801
396.80253088215915,0.07384588073546464
396.8772787850888,0.0690910930681804
396.95205708052094,0.06329140401682931
397.02686578644034,0.058920970686288376
397.10170492092556,0.055052193268994846
397.1765745020215,0.05051773745201142
397.25147454780324,0.05104454803361295
397.32640507636046,0.044641343282641646
397.4013661057809,0.040627635273660145
397.4763576541984,0.03987682371998921
397.55137973971387,0.038334510608056614
397.62643238048946,0.03716535123412401
397.70151559468655,0.03579701998350565
397.77662940046446,0.035362135462735374
397.851773816013,0.032547443961342896
397.92694885953654,0.03437783757613009
398.0021545492374,0.03317954732026075
398.0773909033328,0.03175811031972355
398.1526579401021,0.03051665451126723
398.2279556777752,0.02864262160559395
398.30328413462826,0.02912572197937724
398.3786433289364,0.027923416246324544
398.45403327900476,0.026614062038194625
398.5294540031531,0.026524697520108977
398.6049055196998,0.026009256702845516
398.68038784699354,0.02557073000455519
398.75590100338184,0.024222899140871005
398.83144500725865,0.025057123859537733
398.9070198769683,0.02526496167915121
398.98262563094994,0.023166641733801126
399.0582622875933,0.0252295796185928
399.13392986533455,0.023423659869327835
399.2096283826088,0.021685406682054775
399.28535785788125,0.024934602879150905
399.3611183096163,0.024592428418508606
399.43690975630886,0.02114850314033749
399.51273221645226,0.022451472197412548
399.58858570855494,0.020061145824348883
399.6644702511557,0.02012298863807752
399.74038586279227,0.01991072404852748
399.8163325620331,0.0199143316799476
399.89231036744525,0.01780627841919787
399.96831929761066,0.021897735531498114
400.04435937114215,0.0204678371186463
400.1204306066349,0.020675549904936728
400.1965330227314,0.020056142853803784
400.2726666380888,0.018915142662133167
400.3488314713631,0.019816474255320515
400.42502754120875,0.01764745016726241
400.50125486634386,0.017515680623636124
400.57751346545274,0.01829529324571544
400.65380335725075,0.016667137030833997
400.7301245604844,0.01948058186142273
400.806477093899,0.018060553895030425
400.8828609762546,0.018981950943935823
400.95927622634247,0.015202619623494569
401.0357228629206,0.016172726573426062
401.11220090484227,0.015965897557951213
401.1887103708793,0.014980778305954975
401.26525127991516,0.01456287908897045
401.34182365076754,0.015022127167053607
401.41842750231797,0.015088946472608077
401.49506285344654,0.014530056337730813
401.5717297230323,0.013965236192406262
401.64842813001803,0.014959905425492468
401.7251580933131,0.0149366310510053
401.8019196318416,0.014693245282943402
401.8787127645918,0.013961307742595568
401.95553751050215,0.013453128508594014
402.03239388857486,0.013722707344584898
402.10928191781096,0.012951079321125972
402.18620161722697,0.012787979415064337
402.2631530058381,0.012371770241145321
402.3401361027073,0.013695928595007135
402.4171509268805,0.013385926963530262
402.49419749745107,0.012947752177366965
402.57127583349535,0.0137948565481017
402.64838595410475,0.01187755946193865
402.725527878435,0.012616411390200234
402.80270162559174,0.0130006867969216
402.8799072147288,0.011720902339720448
402.95714466503165,0.0127627557211003
403.0344139956518,0.01243483095916048
403.1117152258218,0.01381967976049059
403.189048374724,0.011288333710178431
403.2664134615891,0.011670885260058033
403.343810505663,0.011703852339857474
403.42123952620705,0.012883876652952483
403.49870054248174,0.01075746998730689
403.5761935737792,0.01076362196930404
403.653718639391,0.011468724596099641
403.731275758673,0.010297124296904521
403.8088649508984,0.010351912978323361
403.88648623547067,0.010550959097431308
403.9641396317269,0.010346998992636492
404.04182515903585,0.009712534891469057
404.1195428368149,0.010194009955521294
404.197292684464,0.010381575827680628
404.275074721399,0.01085924998098394
404.35288896706743,0.01046429168756385
404.43073544093266,0.009970420510852626
404.50861416245715,0.010213902919208583
404.5865251511191,0.010151060546235512
404.66446842642875,0.010346698742895215
404.74244400791207,0.010387963335753841
404.82045191507774,0.010642311166472455
404.89849216749957,0.00954554766185215
404.97656478473436,0.009740085468736243
405.0546697863378,0.009934635529976105
405.13280719194756,0.009589403443855931
405.21097702113457,0.010427370126188643
405.28917929355146,0.009478277134862302
405.3674140288173,0.008557915714553551
405.4456812466,0.009872245741582046
405.5239809665664,0.009723234505936176
405.6023132084328,0.00850371856927125
405.68067799184826,0.008727489130436406
405.759075336594,0.008154492337938536
405.83750526235065,0.008144047873509518
405.9159677889147,0.009212729982132156
405.9944629360154,0.008698896799211426
406.0729907234477,0.009292126695201759
406.1515511710226,0.009854266819695607
406.23014429853396,0.009953563933735648
406.3087701258246,0.008555293799241971
406.38742867273686,0.009352227917543686
406.4661199591293,0.009047949741558857
406.54484400487615,0.010070417554199811
406.6236008298846,0.007976591230555025
406.7023904540446,0.008439462593173422
406.7812128972787,0.00925870100467723
406.86006817954234,0.0089928536829794
406.9389563207736,0.009818763854747935
407.01787734097695,0.009410374550164012
407.09683126010617,0.00899137002352394
407.1758180981811,0.009555567477279231
407.25483787520466,0.009240957003592412
407.3338906112293,0.008554196731871019
407.41297632630676,0.009513329430762598
407.49209504050526,0.008358265888746238
407.5712467738925,0.009427962650259481
407.65043154658565,0.009979732000318027
407.7296493786851,0.009552231047930137
407.8089002903408,0.010711319090731
407.8881843016854,0.009781508787868659
407.9675014328849,0.008419620730956206
408.0468517041213,0.00992038494940699
408.1262351355934,0.009393413960525522
408.2056517475159,0.009546794269897263
408.28510156010356,0.009282800038885188
408.3645845936207,0.009748623786299818
408.4441008682981,0.009588789786874176
408.5236504044497,0.010103808386077483
408.60323322233927,0.007896743133414867
408.6828493422801,0.00829557507718888
408.762498784619,0.009630561238256135
408.84218156968586,0.00888477408898174
408.9218977178268,0.010041980201891919
409.00164724942147,0.009246590569367589
409.0814301848659,0.010617624314579358
409.1612465445729,0.009556362441669608
409.241096348938,0.008918993749374179
409.32097961844096,0.010725802917786017
409.4008963735103,0.009439120866105044
409.4808466346255,0.009066856359813458
409.5608304222822,0.011056234850718773
409.6408477569593,0.009748689535400108
409.7208986592195,0.009585098202053907
409.800983149575,0.008433088061918188
409.88110124857155,0.01055155416295756
409.96125297680544,0.009040196434927416
410.04143835485576,0.010554638538446173
410.12165740330147,0.008484880523972855
410.2019101428063,0.011604767978140963
410.28219659398263,0.009567877882254511
410.3625167774938,0.010869147597039004
410.4428707139861,0.011114525047956594
410.5232584241734,0.011735170929915991
410.6036799287525,0.011849240506776684
410.6841352484374,0.01009489305615924
410.76462440397546,0.012086516643427329
410.84514741609746,0.010315868786171817
410.9257043056018,0.011315105113089712
411.006295093253,0.013419246871498668
411.08691979986634,0.01164272433300128
411.16757844627443,0.012454096777529488
411.24827105329246,0.01154736256369314
411.32899764178705,0.013061042343360587
411.4097582326076,0.011885867849256205
411.49055284667156,0.013158301433906547
411.57138150486264,0.011857770187249954
411.65224422811536,0.012005854403729605
411.7331410373476,0.012516646105729638
411.8140719535282,0.01227770295907679
411.89503699764316,0.011656431005022326
411.97603619066166,0.012222697075622556
